inc_seq_sequential	51341.1	N := 32768 (0x8000)
inc_seq_updown	62588.3	N := 32768 (0x8000)
inc_seq_tiled	61685.2	N := 32768 (0x8000)
inc_seq_sequential	101036	N := 65536 (0x10000)
inc_seq_updown	130618	N := 65536 (0x10000)
inc_seq_tiled	121574	N := 65536 (0x10000)
inc_seq_sequential	203825	N := 131072 (0x20000)
inc_seq_updown	272402	N := 131072 (0x20000)
inc_seq_tiled	245356	N := 131072 (0x20000)
inc_seq_sequential	408410	N := 262144 (0x40000)
inc_seq_updown	573387	N := 262144 (0x40000)
inc_seq_tiled	490579	N := 262144 (0x40000)
inc_seq_sequential	814638	N := 524288 (0x80000)
inc_seq_updown	1.21537e+06	N := 524288 (0x80000)
inc_seq_tiled	1.00284e+06	N := 524288 (0x80000)
inc_seq_sequential	1.63841e+06	N := 1048576 (0x100000)
inc_seq_updown	2.44422e+06	N := 1048576 (0x100000)
inc_seq_tiled	1.98494e+06	N := 1048576 (0x100000)
inc_seq_sequential	3.2872e+06	N := 2097152 (0x200000)
inc_seq_updown	4.96795e+06	N := 2097152 (0x200000)
inc_seq_tiled	4.13243e+06	N := 2097152 (0x200000)
inc_seq_sequential	6.63759e+06	N := 4194304 (0x400000)
inc_seq_updown	1.25396e+07	N := 4194304 (0x400000)
inc_seq_tiled	8.56911e+06	N := 4194304 (0x400000)
inc_seq_sequential	1.31442e+07	N := 8388608 (0x800000)
inc_seq_updown	3.6411e+07	N := 8388608 (0x800000)
inc_seq_tiled	1.69389e+07	N := 8388608 (0x800000)
inc_seq_sequential	2.65985e+07	N := 16777216 (0x1000000)
inc_seq_updown	7.40278e+07	N := 16777216 (0x1000000)
inc_seq_tiled	3.3019e+07	N := 16777216 (0x1000000)
inc_seq_sequential	5.42135e+07	N := 33554432 (0x2000000)
inc_seq_updown	1.47638e+08	N := 33554432 (0x2000000)
inc_seq_tiled	6.87084e+07	N := 33554432 (0x2000000)
inc_seq_sequential	1.05021e+08	N := 67108864 (0x4000000)
inc_seq_updown	2.95852e+08	N := 67108864 (0x4000000)
inc_seq_tiled	1.34905e+08	N := 67108864 (0x4000000)
inc_seq_sequential	2.10027e+08	N := 134217728 (0x8000000)
inc_seq_updown	5.88729e+08	N := 134217728 (0x8000000)
inc_seq_tiled	2.69263e+08	N := 134217728 (0x8000000)
inc_seq_sequential	4.19589e+08	N := 268435456 (0x10000000)
inc_seq_updown	1.17617e+09	N := 268435456 (0x10000000)
inc_seq_tiled	5.3683e+08	N := 268435456 (0x10000000)
inc_seq_sequential	8.39679e+08	N := 536870912 (0x20000000)
inc_seq_updown	2.35258e+09	N := 536870912 (0x20000000)
inc_seq_tiled	1.07507e+09	N := 536870912 (0x20000000)
inc_OMP_provided	1.12169e+07	N := 32768 (0x8000)
inc_OMP_updown	1.01988e+06	N := 32768 (0x8000)
inc_OMP_tiled	158791	N := 32768 (0x8000)
inc_OMP_provided	201619	N := 65536 (0x10000)
inc_OMP_updown	1.09077e+06	N := 65536 (0x10000)
inc_OMP_tiled	193450	N := 65536 (0x10000)
inc_OMP_provided	151212	N := 131072 (0x20000)
inc_OMP_updown	1.15276e+06	N := 131072 (0x20000)
inc_OMP_tiled	304935	N := 131072 (0x20000)
inc_OMP_provided	184957	N := 262144 (0x40000)
inc_OMP_updown	1.35839e+06	N := 262144 (0x40000)
inc_OMP_tiled	1.43286e+07	N := 262144 (0x40000)
inc_OMP_provided	237723	N := 524288 (0x80000)
inc_OMP_updown	1.42222e+06	N := 524288 (0x80000)
inc_OMP_tiled	832070	N := 524288 (0x80000)
inc_OMP_provided	341133	N := 1048576 (0x100000)
inc_OMP_updown	2.14574e+06	N := 1048576 (0x100000)
inc_OMP_tiled	1.67035e+06	N := 1048576 (0x100000)
inc_OMP_provided	6.10228e+06	N := 2097152 (0x200000)
inc_OMP_updown	2.79588e+06	N := 2097152 (0x200000)
inc_OMP_tiled	2.64718e+06	N := 2097152 (0x200000)
inc_OMP_provided	1.86376e+07	N := 4194304 (0x400000)
inc_OMP_updown	4.09746e+06	N := 4194304 (0x400000)
inc_OMP_tiled	5.32633e+06	N := 4194304 (0x400000)
inc_OMP_provided	1.21984e+07	N := 8388608 (0x800000)
inc_OMP_updown	5.882e+06	N := 8388608 (0x800000)
inc_OMP_tiled	9.43799e+06	N := 8388608 (0x800000)
inc_OMP_provided	1.16993e+08	N := 16777216 (0x1000000)
inc_OMP_updown	1.91508e+07	N := 16777216 (0x1000000)
inc_OMP_tiled	1.40006e+07	N := 16777216 (0x1000000)
inc_OMP_provided	2.37931e+07	N := 33554432 (0x2000000)
inc_OMP_updown	1.73835e+07	N := 33554432 (0x2000000)
inc_OMP_tiled	3.4565e+07	N := 33554432 (0x2000000)
inc_OMP_provided	4.00497e+07	N := 67108864 (0x4000000)
inc_OMP_updown	3.21258e+07	N := 67108864 (0x4000000)
inc_OMP_tiled	7.74963e+07	N := 67108864 (0x4000000)
inc_OMP_provided	8.67493e+07	N := 134217728 (0x8000000)
inc_OMP_updown	4.14152e+08	N := 134217728 (0x8000000)
inc_OMP_tiled	1.43688e+08	N := 134217728 (0x8000000)
inc_OMP_provided	1.55312e+08	N := 268435456 (0x10000000)
inc_OMP_updown	1.22586e+09	N := 268435456 (0x10000000)
inc_OMP_tiled	2.45696e+08	N := 268435456 (0x10000000)
inc_OMP_provided	2.26157e+08	N := 536870912 (0x20000000)
inc_OMP_updown	1.97463e+09	N := 536870912 (0x20000000)
inc_OMP_tiled	4.81356e+08	N := 536870912 (0x20000000)
inc_TBB_provided	100396	N := 32768 (0x8000)
inc_TBB_updown	982020	N := 32768 (0x8000)
inc_TBB_tiled	278600	N := 32768 (0x8000)
inc_TBB_provided	114252	N := 65536 (0x10000)
inc_TBB_updown	1.08657e+06	N := 65536 (0x10000)
inc_TBB_tiled	268887	N := 65536 (0x10000)
inc_TBB_provided	143548	N := 131072 (0x20000)
inc_TBB_updown	1.46567e+06	N := 131072 (0x20000)
inc_TBB_tiled	370670	N := 131072 (0x20000)
inc_TBB_provided	187752	N := 262144 (0x40000)
inc_TBB_updown	2.0907e+06	N := 262144 (0x40000)
inc_TBB_tiled	545135	N := 262144 (0x40000)
inc_TBB_provided	245123	N := 524288 (0x80000)
inc_TBB_updown	2.1108e+06	N := 524288 (0x80000)
inc_TBB_tiled	764097	N := 524288 (0x80000)
inc_TBB_provided	465374	N := 1048576 (0x100000)
inc_TBB_updown	4.06716e+06	N := 1048576 (0x100000)
inc_TBB_tiled	1.51553e+06	N := 1048576 (0x100000)
inc_TBB_provided	719387	N := 2097152 (0x200000)
inc_TBB_updown	4.99808e+06	N := 2097152 (0x200000)
inc_TBB_tiled	2.37603e+06	N := 2097152 (0x200000)
inc_TBB_provided	1.631e+06	N := 4194304 (0x400000)
inc_TBB_updown	8.06541e+06	N := 4194304 (0x400000)
inc_TBB_tiled	5.4759e+06	N := 4194304 (0x400000)
inc_TBB_provided	2.51661e+06	N := 8388608 (0x800000)
inc_TBB_updown	2.07279e+07	N := 8388608 (0x800000)
inc_TBB_tiled	8.3066e+06	N := 8388608 (0x800000)
inc_TBB_provided	6.63961e+06	N := 16777216 (0x1000000)
inc_TBB_updown	3.9452e+07	N := 16777216 (0x1000000)
inc_TBB_tiled	1.79811e+07	N := 16777216 (0x1000000)
inc_TBB_provided	1.17531e+07	N := 33554432 (0x2000000)
inc_TBB_updown	7.83919e+07	N := 33554432 (0x2000000)
inc_TBB_tiled	3.14641e+07	N := 33554432 (0x2000000)
inc_TBB_provided	3.09314e+07	N := 67108864 (0x4000000)
inc_TBB_updown	1.69715e+08	N := 67108864 (0x4000000)
inc_TBB_tiled	6.28986e+07	N := 67108864 (0x4000000)
inc_TBB_provided	6.48046e+07	N := 134217728 (0x8000000)
inc_TBB_updown	3.87221e+08	N := 134217728 (0x8000000)
inc_TBB_tiled	1.50918e+08	N := 134217728 (0x8000000)
inc_TBB_provided	1.27816e+08	N := 268435456 (0x10000000)
inc_TBB_updown	7.91295e+08	N := 268435456 (0x10000000)
inc_TBB_tiled	2.95222e+08	N := 268435456 (0x10000000)
inc_TBB_provided	2.39682e+08	N := 536870912 (0x20000000)
inc_TBB_updown	1.60644e+09	N := 536870912 (0x20000000)
inc_TBB_tiled	4.64042e+08	N := 536870912 (0x20000000)
ex_seq_sequential	49514.2	N := 32768 (0x8000)
ex_seq_updown	75094.3	N := 32768 (0x8000)
ex_seq_tiled	75404.4	N := 32768 (0x8000)
ex_seq_sequential	98391.5	N := 65536 (0x10000)
ex_seq_updown	153898	N := 65536 (0x10000)
ex_seq_tiled	152728	N := 65536 (0x10000)
ex_seq_sequential	197022	N := 131072 (0x20000)
ex_seq_updown	318493	N := 131072 (0x20000)
ex_seq_tiled	312663	N := 131072 (0x20000)
ex_seq_sequential	393910	N := 262144 (0x40000)
ex_seq_updown	676780	N := 262144 (0x40000)
ex_seq_tiled	627828	N := 262144 (0x40000)
ex_seq_sequential	789515	N := 524288 (0x80000)
ex_seq_updown	1.43288e+06	N := 524288 (0x80000)
ex_seq_tiled	1.26399e+06	N := 524288 (0x80000)
ex_seq_sequential	1.58971e+06	N := 1048576 (0x100000)
ex_seq_updown	2.917e+06	N := 1048576 (0x100000)
ex_seq_tiled	2.5377e+06	N := 1048576 (0x100000)
ex_seq_sequential	3.15978e+06	N := 2097152 (0x200000)
ex_seq_updown	5.90428e+06	N := 2097152 (0x200000)
ex_seq_tiled	5.14072e+06	N := 2097152 (0x200000)
ex_seq_sequential	6.35008e+06	N := 4194304 (0x400000)
ex_seq_updown	1.42968e+07	N := 4194304 (0x400000)
ex_seq_tiled	1.03858e+07	N := 4194304 (0x400000)
ex_seq_sequential	1.26726e+07	N := 8388608 (0x800000)
ex_seq_updown	3.91399e+07	N := 8388608 (0x800000)
ex_seq_tiled	2.06369e+07	N := 8388608 (0x800000)
ex_seq_sequential	2.58332e+07	N := 16777216 (0x1000000)
ex_seq_updown	7.87326e+07	N := 16777216 (0x1000000)
ex_seq_tiled	4.28059e+07	N := 16777216 (0x1000000)
ex_seq_sequential	5.35892e+07	N := 33554432 (0x2000000)
ex_seq_updown	1.57841e+08	N := 33554432 (0x2000000)
ex_seq_tiled	9.38815e+07	N := 33554432 (0x2000000)
ex_seq_sequential	1.01316e+08	N := 67108864 (0x4000000)
ex_seq_updown	3.14382e+08	N := 67108864 (0x4000000)
ex_seq_tiled	1.67418e+08	N := 67108864 (0x4000000)
ex_seq_sequential	2.02457e+08	N := 134217728 (0x8000000)
ex_seq_updown	6.30279e+08	N := 134217728 (0x8000000)
ex_seq_tiled	3.34022e+08	N := 134217728 (0x8000000)
ex_seq_sequential	4.04959e+08	N := 268435456 (0x10000000)
ex_seq_updown	1.25312e+09	N := 268435456 (0x10000000)
ex_seq_tiled	6.68448e+08	N := 268435456 (0x10000000)
ex_seq_sequential	8.09942e+08	N := 536870912 (0x20000000)
ex_seq_updown	2.50855e+09	N := 536870912 (0x20000000)
ex_seq_tiled	1.33461e+09	N := 536870912 (0x20000000)
ex_OMP_provided	1.25738e+07	N := 32768 (0x8000)
ex_OMP_updown	1.00885e+06	N := 32768 (0x8000)
ex_OMP_tiled	147694	N := 32768 (0x8000)
ex_OMP_provided	1.66062e+08	N := 65536 (0x10000)
ex_OMP_updown	1.18807e+06	N := 65536 (0x10000)
ex_OMP_tiled	192165	N := 65536 (0x10000)
ex_OMP_provided	158545	N := 131072 (0x20000)
ex_OMP_updown	1.27132e+06	N := 131072 (0x20000)
ex_OMP_tiled	278162	N := 131072 (0x20000)
ex_OMP_provided	6.50399e+07	N := 262144 (0x40000)
ex_OMP_updown	1.48871e+06	N := 262144 (0x40000)
ex_OMP_tiled	584008	N := 262144 (0x40000)
ex_OMP_provided	1.32178e+07	N := 524288 (0x80000)
ex_OMP_updown	1.53546e+06	N := 524288 (0x80000)
ex_OMP_tiled	858823	N := 524288 (0x80000)
ex_OMP_provided	357899	N := 1048576 (0x100000)
ex_OMP_updown	1.79692e+06	N := 1048576 (0x100000)
ex_OMP_tiled	1.75239e+07	N := 1048576 (0x100000)
ex_OMP_provided	591298	N := 2097152 (0x200000)
ex_OMP_updown	2.75743e+06	N := 2097152 (0x200000)
ex_OMP_tiled	1.05948e+07	N := 2097152 (0x200000)
ex_OMP_provided	1.97954e+06	N := 4194304 (0x400000)
ex_OMP_updown	3.74088e+06	N := 4194304 (0x400000)
ex_OMP_tiled	5.75549e+06	N := 4194304 (0x400000)
ex_OMP_provided	1.76898e+07	N := 8388608 (0x800000)
ex_OMP_updown	5.84702e+06	N := 8388608 (0x800000)
ex_OMP_tiled	9.59655e+06	N := 8388608 (0x800000)
ex_OMP_provided	2.48046e+06	N := 16777216 (0x1000000)
ex_OMP_updown	1.17441e+07	N := 16777216 (0x1000000)
ex_OMP_tiled	1.37567e+07	N := 16777216 (0x1000000)
ex_OMP_provided	8.33574e+06	N := 33554432 (0x2000000)
ex_OMP_updown	1.788e+07	N := 33554432 (0x2000000)
ex_OMP_tiled	2.75708e+07	N := 33554432 (0x2000000)
ex_OMP_provided	2.40524e+07	N := 67108864 (0x4000000)
ex_OMP_updown	6.2613e+07	N := 67108864 (0x4000000)
ex_OMP_tiled	6.73877e+07	N := 67108864 (0x4000000)
ex_OMP_provided	1.89386e+08	N := 134217728 (0x8000000)
ex_OMP_updown	5.71346e+08	N := 134217728 (0x8000000)
ex_OMP_tiled	1.45489e+08	N := 134217728 (0x8000000)
ex_OMP_provided	1.24523e+08	N := 268435456 (0x10000000)
ex_OMP_updown	9.27895e+08	N := 268435456 (0x10000000)
ex_OMP_tiled	2.40188e+08	N := 268435456 (0x10000000)
ex_OMP_provided	2.83658e+08	N := 536870912 (0x20000000)
ex_OMP_updown	1.93291e+09	N := 536870912 (0x20000000)
ex_OMP_tiled	5.31756e+08	N := 536870912 (0x20000000)
ex_TBB_provided	74539.4	N := 32768 (0x8000)
ex_TBB_updown	783206	N := 32768 (0x8000)
ex_TBB_tiled	191635	N := 32768 (0x8000)
ex_TBB_provided	106165	N := 65536 (0x10000)
ex_TBB_updown	1.03374e+06	N := 65536 (0x10000)
ex_TBB_tiled	315110	N := 65536 (0x10000)
ex_TBB_provided	130730	N := 131072 (0x20000)
ex_TBB_updown	1.36445e+06	N := 131072 (0x20000)
ex_TBB_tiled	522421	N := 131072 (0x20000)
ex_TBB_provided	182377	N := 262144 (0x40000)
ex_TBB_updown	1.87757e+06	N := 262144 (0x40000)
ex_TBB_tiled	948074	N := 262144 (0x40000)
ex_TBB_provided	252953	N := 524288 (0x80000)
ex_TBB_updown	2.71463e+06	N := 524288 (0x80000)
ex_TBB_tiled	1.30481e+06	N := 524288 (0x80000)
ex_TBB_provided	421015	N := 1048576 (0x100000)
ex_TBB_updown	4.25299e+06	N := 1048576 (0x100000)
ex_TBB_tiled	2.32862e+06	N := 1048576 (0x100000)
ex_TBB_provided	739140	N := 2097152 (0x200000)
ex_TBB_updown	7.20755e+06	N := 2097152 (0x200000)
ex_TBB_tiled	4.36862e+06	N := 2097152 (0x200000)
ex_TBB_provided	1.59224e+06	N := 4194304 (0x400000)
ex_TBB_updown	1.894e+07	N := 4194304 (0x400000)
ex_TBB_tiled	8.92831e+06	N := 4194304 (0x400000)
ex_TBB_provided	2.57115e+06	N := 8388608 (0x800000)
ex_TBB_updown	2.06435e+07	N := 8388608 (0x800000)
ex_TBB_tiled	1.66455e+07	N := 8388608 (0x800000)
ex_TBB_provided	6.30385e+06	N := 16777216 (0x1000000)
ex_TBB_updown	3.93184e+07	N := 16777216 (0x1000000)
ex_TBB_tiled	3.57431e+07	N := 16777216 (0x1000000)
ex_TBB_provided	1.46565e+07	N := 33554432 (0x2000000)
ex_TBB_updown	7.97126e+07	N := 33554432 (0x2000000)
ex_TBB_tiled	7.15962e+07	N := 33554432 (0x2000000)
ex_TBB_provided	3.2243e+07	N := 67108864 (0x4000000)
ex_TBB_updown	1.68289e+08	N := 67108864 (0x4000000)
ex_TBB_tiled	1.4152e+08	N := 67108864 (0x4000000)
ex_TBB_provided	6.52591e+07	N := 134217728 (0x8000000)
ex_TBB_updown	4.05965e+08	N := 134217728 (0x8000000)
ex_TBB_tiled	2.86693e+08	N := 134217728 (0x8000000)
ex_TBB_provided	1.22774e+08	N := 268435456 (0x10000000)
ex_TBB_updown	8.49e+08	N := 268435456 (0x10000000)
ex_TBB_tiled	5.09248e+08	N := 268435456 (0x10000000)
ex_TBB_provided	2.5041e+08	N := 536870912 (0x20000000)
ex_TBB_updown	1.72031e+09	N := 536870912 (0x20000000)
ex_TBB_tiled	1.11399e+09	N := 536870912 (0x20000000)
incseg_seq_sequential	251026	N := 32768 (0x8000)
incseg_seq_updown	408516	N := 32768 (0x8000)
incseg_seq_tiled	534852	N := 32768 (0x8000)
